100	4449252.3	3.418	78.8	88.9	50.0	100.0	64.7	60.0	50.0	77.8	100.0	100.0	70.0	51.7	100.0	100.0	100.0	71.4	75.0	91.7	100.0	85.7	42.9	0.0	85.7	81.8	100.0	100.0	100.0	100.0	58.3	
100	4449255.3	5.695	80.2	77.8	70.0	100.0	76.5	60.0	60.0	77.8	100.0	100.0	70.0	51.7	100.0	100.0	100.0	71.4	68.8	91.7	100.0	85.7	42.9	0.0	85.7	81.8	100.0	100.0	100.0	100.0	75.0	
100	4449256.3	3.841	79.6	88.9	60.0	100.0	64.7	60.0	50.0	77.8	100.0	100.0	70.0	55.2	100.0	100.0	100.0	71.4	62.5	91.7	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	66.7	
100	4449258.3	4.822	80.5	88.9	70.0	100.0	76.5	55.0	60.0	77.8	100.0	100.0	70.0	51.7	100.0	100.0	100.0	71.4	68.8	91.7	100.0	85.7	42.9	0.0	85.7	81.8	100.0	100.0	100.0	100.0	75.0	
100	4449284.3	6.712	81.6	100.0	70.0	100.0	76.5	65.0	60.0	77.8	100.0	100.0	65.0	51.7	100.0	100.0	100.0	71.4	62.5	91.7	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	83.3	
100	4449356.3	3.329	78.5	88.9	60.0	100.0	64.7	55.0	50.0	77.8	100.0	100.0	65.0	48.3	100.0	100.0	100.0	71.4	62.5	100.0	100.0	85.7	42.9	0.0	85.7	81.8	100.0	100.0	100.0	100.0	58.3	
100	4449357.3	2.646	78.8	77.8	50.0	100.0	64.7	55.0	50.0	77.8	100.0	100.0	70.0	51.7	100.0	100.0	100.0	71.4	68.8	91.7	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	66.7	
100	4449358.3	4.66	79.7	88.9	50.0	100.0	70.6	55.0	55.0	77.8	100.0	100.0	65.0	51.7	100.0	100.0	100.0	71.4	68.8	91.7	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	75.0	
100	4449359.3	5.301	77.6	88.9	40.0	100.0	64.7	60.0	50.0	66.7	100.0	100.0	55.0	51.7	100.0	100.0	100.0	71.4	56.2	91.7	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	66.7	
100	4449360.3	5.019	80.2	88.9	70.0	100.0	70.6	60.0	55.0	77.8	100.0	100.0	70.0	51.7	100.0	100.0	100.0	71.4	68.8	91.7	100.0	85.7	42.9	0.0	85.7	81.8	100.0	100.0	100.0	100.0	75.0	
100	4449362.3	5.122	80.1	88.9	70.0	100.0	70.6	60.0	60.0	77.8	100.0	100.0	70.0	48.3	100.0	100.0	100.0	71.4	56.2	91.7	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	66.7	
100	4449363.3	4.162	79.5	88.9	60.0	100.0	70.6	55.0	55.0	77.8	100.0	100.0	70.0	48.3	100.0	100.0	100.0	71.4	75.0	91.7	100.0	85.7	42.9	0.0	85.7	81.8	100.0	100.0	100.0	100.0	66.7	
100	4449364.3	5.038	79.4	88.9	60.0	100.0	70.6	60.0	55.0	77.8	100.0	100.0	65.0	48.3	100.0	100.0	100.0	71.4	56.2	91.7	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	66.7	
100	4449365.3	2.212	75.3	66.7	50.0	100.0	64.7	55.0	45.0	77.8	100.0	100.0	65.0	48.3	100.0	100.0	100.0	71.4	56.2	83.3	85.7	85.7	42.9	0.0	71.4	81.8	100.0	100.0	100.0	100.0	58.3	
100	4449877.3	5.235	80.6	88.9	70.0	100.0	70.6	60.0	55.0	77.8	100.0	100.0	65.0	51.7	100.0	100.0	100.0	71.4	68.8	91.7	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	75.0	
100	4449956.3	8.801	85.4	100.0	80.0	100.0	76.5	75.0	60.0	77.8	100.0	100.0	70.0	69.0	100.0	100.0	100.0	71.4	87.5	100.0	100.0	85.7	71.4	0.0	85.7	81.8	100.0	100.0	100.0	100.0	100.0	
100	4450123.3	7.086	82.6	88.9	70.0	100.0	76.5	70.0	60.0	77.8	100.0	100.0	70.0	58.6	100.0	100.0	100.0	71.4	62.5	100.0	100.0	85.7	71.4	0.0	85.7	81.8	100.0	100.0	100.0	100.0	83.3	
100	4450124.3	5.144	81.3	77.8	70.0	100.0	70.6	70.0	55.0	77.8	100.0	100.0	70.0	65.5	100.0	100.0	100.0	71.4	62.5	91.7	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	83.3	
100	4450125.3	7.445	83.2	88.9	70.0	100.0	76.5	70.0	60.0	77.8	100.0	100.0	70.0	62.1	100.0	100.0	100.0	71.4	75.0	91.7	100.0	85.7	71.4	0.0	85.7	81.8	100.0	100.0	100.0	100.0	91.7	
100	4450126.3	7.825	82.2	100.0	60.0	100.0	76.5	75.0	60.0	77.8	100.0	100.0	70.0	51.7	100.0	100.0	100.0	71.4	75.0	91.7	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	83.3	
100	4450127.3	8.025	82.5	100.0	60.0	100.0	76.5	75.0	60.0	77.8	100.0	100.0	65.0	55.2	100.0	100.0	100.0	71.4	68.8	91.7	100.0	85.7	71.4	0.0	85.7	81.8	100.0	100.0	100.0	100.0	83.3	
100	4450249.3	2.276	63.5	44.4	30.0	100.0	52.9	55.0	40.0	55.6	100.0	100.0	35.0	37.9	0.0	66.7	100.0	50.0	25.0	91.7	100.0	85.7	42.9	0.0	42.9	72.7	100.0	100.0	100.0	100.0	50.0	
100	4450250.3	0.711	64.7	55.6	30.0	100.0	47.1	45.0	35.0	44.4	100.0	100.0	40.0	44.8	100.0	66.7	100.0	64.3	31.2	75.0	85.7	85.7	42.9	0.0	28.6	72.7	100.0	100.0	100.0	100.0	16.7	
100	4450328.3	7.463	84.0	88.9	70.0	100.0	76.5	70.0	60.0	77.8	100.0	100.0	70.0	69.0	100.0	100.0	100.0	71.4	81.2	100.0	100.0	85.7	71.4	0.0	85.7	81.8	100.0	100.0	100.0	100.0	91.7	
100	4450750.3	4.526	79.7	88.9	50.0	100.0	76.5	55.0	60.0	77.8	100.0	100.0	65.0	55.2	100.0	100.0	100.0	71.4	62.5	91.7	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	66.7	
100	4450752.3	4.707	80.4	88.9	60.0	100.0	76.5	55.0	60.0	77.8	100.0	100.0	70.0	55.2	100.0	100.0	100.0	71.4	68.8	91.7	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	66.7	
100	4451103.3	6.088	82.3	88.9	70.0	100.0	76.5	60.0	60.0	77.8	100.0	100.0	70.0	62.1	100.0	100.0	100.0	71.4	81.2	100.0	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	75.0	
100	4451104.3	6.1	82.0	88.9	70.0	100.0	76.5	60.0	60.0	77.8	100.0	100.0	70.0	62.1	100.0	100.0	100.0	71.4	75.0	100.0	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	75.0	
100	4451105.3	6.1	82.0	88.9	70.0	100.0	76.5	60.0	60.0	77.8	100.0	100.0	70.0	62.1	100.0	100.0	100.0	71.4	75.0	100.0	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	75.0	
100	4451106.3	6.102	82.0	88.9	70.0	100.0	76.5	60.0	60.0	77.8	100.0	100.0	70.0	62.1	100.0	100.0	100.0	71.4	81.2	91.7	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	75.0	
100	4451759.3	5.941	77.2	66.7	50.0	100.0	76.5	70.0	60.0	77.8	100.0	100.0	60.0	48.3	100.0	100.0	100.0	71.4	56.2	83.3	85.7	85.7	57.1	0.0	57.1	72.7	100.0	100.0	100.0	100.0	83.3	
100	4451761.3	5.52	76.5	66.7	40.0	100.0	76.5	70.0	60.0	77.8	100.0	100.0	60.0	44.8	100.0	100.0	100.0	71.4	56.2	83.3	85.7	85.7	57.1	0.0	57.1	81.8	100.0	100.0	100.0	100.0	66.7	
100	4453064.3	7.166	75.3	77.8	50.0	100.0	76.5	65.0	60.0	77.8	100.0	100.0	55.0	44.8	0.0	100.0	100.0	64.3	68.8	91.7	100.0	85.7	71.4	0.0	71.4	72.7	100.0	100.0	100.0	100.0	75.0	
100	4453083.3	7.332	81.5	100.0	50.0	100.0	76.5	75.0	60.0	77.8	100.0	100.0	60.0	55.2	100.0	100.0	100.0	71.4	56.2	91.7	100.0	85.7	71.4	0.0	85.7	81.8	100.0	100.0	100.0	100.0	83.3	
100	4453246.3	8.739	84.8	100.0	80.0	100.0	76.5	75.0	60.0	77.8	100.0	100.0	70.0	58.6	100.0	100.0	100.0	71.4	81.2	100.0	100.0	85.7	71.4	0.0	85.7	81.8	100.0	100.0	100.0	100.0	100.0	
100	4453247.3	7.983	83.9	100.0	80.0	100.0	76.5	70.0	60.0	77.8	100.0	100.0	70.0	65.5	100.0	100.0	100.0	71.4	75.0	100.0	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	91.7	
100	4453254.3	8.62	83.5	100.0	70.0	100.0	76.5	75.0	60.0	77.8	100.0	100.0	70.0	58.6	100.0	100.0	100.0	71.4	68.8	100.0	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	100.0	
100	4453257.3	6.829	83.5	88.9	80.0	100.0	76.5	65.0	60.0	77.8	100.0	100.0	70.0	65.5	100.0	100.0	100.0	71.4	75.0	100.0	100.0	85.7	71.4	0.0	85.7	81.8	100.0	100.0	100.0	100.0	83.3	
100	4453261.3	7.359	83.0	88.9	70.0	100.0	76.5	70.0	60.0	77.8	100.0	100.0	70.0	55.2	100.0	100.0	100.0	71.4	81.2	100.0	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	91.7	
100	4453274.3	6.227	81.4	88.9	70.0	100.0	76.5	65.0	60.0	77.8	100.0	100.0	70.0	55.2	100.0	100.0	100.0	71.4	68.8	91.7	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	75.0	
100	4453297.3	6.776	76.3	88.9	50.0	100.0	76.5	75.0	60.0	77.8	100.0	80.0	60.0	51.7	100.0	66.7	100.0	71.4	43.8	83.3	85.7	85.7	57.1	0.0	57.1	81.8	100.0	100.0	100.0	100.0	83.3	
100	4453374.3	5.648	79.9	88.9	60.0	100.0	70.6	60.0	55.0	77.8	100.0	100.0	65.0	55.2	100.0	100.0	100.0	71.4	56.2	91.7	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	75.0	
100	4453381.3	3.903	79.8	66.7	60.0	100.0	64.7	70.0	40.0	77.8	100.0	100.0	55.0	48.3	100.0	100.0	100.0	71.4	50.0	100.0	100.0	85.7	57.1	100.0	57.1	81.8	100.0	100.0	100.0	100.0	50.0	
100	4453406.3	8.586	84.0	100.0	70.0	100.0	76.5	75.0	60.0	77.8	100.0	100.0	70.0	58.6	100.0	100.0	100.0	71.4	81.2	100.0	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	100.0	
100	4453407.3	6.688	82.6	88.9	80.0	100.0	76.5	65.0	60.0	77.8	100.0	100.0	70.0	55.2	100.0	100.0	100.0	71.4	75.0	100.0	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	83.3	
100	4453433.3	7.342	82.6	88.9	70.0	100.0	76.5	70.0	60.0	77.8	100.0	100.0	70.0	51.7	100.0	100.0	100.0	71.4	75.0	100.0	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	91.7	
100	4453434.3	7.879	83.8	100.0	80.0	100.0	76.5	70.0	60.0	77.8	100.0	100.0	70.0	58.6	100.0	100.0	100.0	71.4	81.2	100.0	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	91.7	
100	4453435.3	6.57	82.4	88.9	70.0	100.0	76.5	65.0	60.0	77.8	100.0	100.0	70.0	58.6	100.0	100.0	100.0	71.4	75.0	100.0	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	83.3	
100	4453436.3	7.746	83.2	100.0	70.0	100.0	76.5	70.0	60.0	77.8	100.0	100.0	70.0	58.6	100.0	100.0	100.0	71.4	81.2	91.7	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	91.7	
100	4454153.3	8.91600000000001	83.9	100.0	70.0	100.0	76.5	75.0	60.0	77.8	100.0	100.0	60.0	72.4	100.0	100.0	100.0	71.4	62.5	100.0	100.0	85.7	71.4	0.0	85.7	81.8	100.0	100.0	100.0	100.0	100.0	
100	4460178.3	8.072	83.3	100.0	60.0	100.0	70.6	75.0	55.0	77.8	100.0	100.0	65.0	72.4	100.0	100.0	100.0	71.4	75.0	100.0	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	100.0	
100	4460179.3	6.826	81.9	100.0	60.0	100.0	76.5	70.0	55.0	77.8	100.0	100.0	65.0	69.0	100.0	100.0	100.0	71.4	62.5	91.7	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	83.3	
100	4460180.3	7.346	83.7	100.0	70.0	100.0	70.6	70.0	55.0	77.8	100.0	100.0	65.0	65.5	100.0	100.0	100.0	71.4	81.2	100.0	100.0	85.7	71.4	0.0	85.7	81.8	100.0	100.0	100.0	100.0	91.7	
100	4460182.3	7.996	83.9	100.0	70.0	100.0	76.5	70.0	60.0	77.8	100.0	100.0	65.0	72.4	100.0	100.0	100.0	71.4	68.8	100.0	100.0	85.7	71.4	0.0	85.7	81.8	100.0	100.0	100.0	100.0	91.7	
100	4460188.3	7.323	83.5	100.0	60.0	100.0	76.5	65.0	60.0	77.8	100.0	100.0	65.0	75.9	100.0	100.0	100.0	71.4	68.8	100.0	100.0	85.7	71.4	0.0	85.7	81.8	100.0	100.0	100.0	100.0	91.7	
100	4460189.3	8.384	84.7	100.0	70.0	100.0	76.5	75.0	60.0	77.8	100.0	100.0	70.0	72.4	100.0	100.0	100.0	71.4	75.0	100.0	100.0	85.7	71.4	0.0	85.7	81.8	100.0	100.0	100.0	100.0	100.0	
100	4460190.3	5.468	81.2	66.7	60.0	100.0	76.5	70.0	60.0	77.8	100.0	100.0	65.0	58.6	100.0	100.0	100.0	71.4	75.0	100.0	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	83.3	
100	4460441.3	7.593	61.7	88.9	60.0	50.0	64.7	60.0	45.0	77.8	100.0	60.0	40.0	48.3	0.0	33.3	100.0	50.0	43.8	50.0	71.4	85.7	42.9	0.0	42.9	63.6	100.0	100.0	100.0	75.0	75.0	
100	4461011.3	8.784	85.1	100.0	80.0	100.0	76.5	75.0	60.0	77.8	100.0	100.0	70.0	65.5	100.0	100.0	100.0	71.4	81.2	100.0	100.0	85.7	71.4	0.0	85.7	81.8	100.0	100.0	100.0	100.0	100.0	
100	4461013.3	7.581	83.6	88.9	80.0	100.0	76.5	70.0	60.0	77.8	100.0	100.0	70.0	62.1	100.0	100.0	100.0	71.4	75.0	91.7	100.0	85.7	71.4	0.0	85.7	81.8	100.0	100.0	100.0	100.0	91.7	
100	4461444.3	1.515	73.4	77.8	40.0	100.0	58.8	50.0	35.0	66.7	100.0	100.0	55.0	48.3	100.0	100.0	100.0	71.4	37.5	100.0	100.0	85.7	42.9	0.0	71.4	81.8	100.0	100.0	100.0	100.0	33.3	
100	4461452.3	1.123	62.6	66.7	30.0	0.0	52.9	50.0	35.0	77.8	0.0	80.0	50.0	37.9	100.0	66.7	100.0	71.4	50.0	83.3	85.7	85.7	42.9	0.0	71.4	81.8	100.0	100.0	100.0	100.0	33.3	
100	4461453.3	1.221	69.8	66.7	40.0	100.0	64.7	50.0	40.0	77.8	0.0	100.0	55.0	37.9	100.0	100.0	100.0	71.4	50.0	91.7	100.0	85.7	42.9	0.0	57.1	81.8	100.0	100.0	100.0	100.0	41.7	
100	4461455.3	2.507	69.9	77.8	40.0	100.0	64.7	60.0	40.0	77.8	0.0	80.0	55.0	48.3	100.0	100.0	100.0	71.4	50.0	83.3	85.7	85.7	42.9	0.0	71.4	81.8	100.0	100.0	100.0	100.0	41.7	
100	4461840.3	8.813	85.2	100.0	80.0	100.0	76.5	75.0	60.0	77.8	100.0	100.0	70.0	69.0	100.0	100.0	100.0	71.4	81.2	100.0	100.0	85.7	71.4	0.0	85.7	81.8	100.0	100.0	100.0	100.0	100.0	
100	4464073.3	1.298	75.9	44.4	40.0	100.0	52.9	60.0	50.0	66.7	100.0	100.0	65.0	41.4	100.0	100.0	100.0	71.4	81.2	91.7	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	50.0	
100	4464109.3	1.884	75.8	66.7	40.0	100.0	58.8	60.0	45.0	77.8	100.0	100.0	55.0	48.3	100.0	100.0	100.0	71.4	62.5	91.7	100.0	85.7	42.9	0.0	85.7	81.8	100.0	100.0	100.0	100.0	50.0	
100	4465556.3	5.954	81.8	88.9	70.0	100.0	70.6	65.0	55.0	77.8	100.0	100.0	70.0	51.7	100.0	100.0	100.0	71.4	75.0	100.0	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	83.3	
100	4465558.3	4.682	80.7	88.9	70.0	100.0	70.6	55.0	55.0	77.8	100.0	100.0	70.0	51.7	100.0	100.0	100.0	71.4	62.5	100.0	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	75.0	
100	4467029.3	4.882	79.7	88.9	60.0	100.0	70.6	55.0	55.0	77.8	100.0	100.0	65.0	62.1	100.0	100.0	100.0	71.4	56.2	91.7	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	66.7	
100	4467058.3	5.132	81.2	88.9	70.0	100.0	70.6	60.0	55.0	77.8	100.0	100.0	70.0	69.0	100.0	100.0	100.0	71.4	62.5	100.0	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	66.7	
100	4467059.3	4.168	76.4	77.8	40.0	100.0	64.7	60.0	50.0	77.8	100.0	100.0	65.0	44.8	100.0	100.0	100.0	64.3	50.0	83.3	85.7	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	66.7	
100	4478241.3	6.264	75.3	77.8	20.0	100.0	70.6	60.0	60.0	77.8	100.0	100.0	55.0	41.4	100.0	100.0	100.0	71.4	56.2	83.3	85.7	85.7	42.9	0.0	71.4	81.8	100.0	100.0	100.0	100.0	66.7	
100	4478242.3	7.648	76.9	100.0	40.0	100.0	76.5	75.0	60.0	77.8	0.0	100.0	60.0	51.7	100.0	100.0	100.0	71.4	56.2	91.7	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	83.3	
100	4478244.3	3.412	77.3	77.8	50.0	100.0	64.7	60.0	50.0	77.8	100.0	100.0	70.0	48.3	100.0	100.0	100.0	71.4	56.2	83.3	85.7	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	58.3	
100	4485218.3	8.668	84.8	100.0	70.0	100.0	76.5	75.0	60.0	77.8	100.0	100.0	70.0	69.0	100.0	100.0	100.0	71.4	87.5	91.7	100.0	85.7	71.4	0.0	85.7	81.8	100.0	100.0	100.0	100.0	100.0	
100	4485219.3	8.967	87.4	100.0	70.0	100.0	76.5	75.0	60.0	77.8	100.0	100.0	65.0	65.5	100.0	100.0	100.0	71.4	68.8	91.7	100.0	85.7	71.4	100.0	85.7	81.8	100.0	100.0	100.0	100.0	100.0	
100	4485981.3	8.668	84.8	100.0	70.0	100.0	76.5	75.0	60.0	77.8	100.0	100.0	70.0	69.0	100.0	100.0	100.0	71.4	87.5	91.7	100.0	85.7	71.4	0.0	85.7	81.8	100.0	100.0	100.0	100.0	100.0	
100	4485982.3	8.967	87.4	100.0	70.0	100.0	76.5	75.0	60.0	77.8	100.0	100.0	65.0	65.5	100.0	100.0	100.0	71.4	68.8	91.7	100.0	85.7	71.4	100.0	85.7	81.8	100.0	100.0	100.0	100.0	100.0	
100	4494598.3	-0.0710000000000003	63.2	66.7	20.0	0.0	29.4	30.0	25.0	44.4	100.0	100.0	40.0	34.5	100.0	100.0	100.0	71.4	37.5	91.7	100.0	85.7	14.3	0.0	71.4	81.8	100.0	100.0	100.0	100.0	25.0	
100	4494602.3	-1.024	41.0	44.4	20.0	0.0	11.8	15.0	10.0	11.1	0.0	60.0	45.0	20.7	0.0	100.0	100.0	42.9	31.2	83.3	85.7	85.7	0.0	0.0	57.1	72.7	50.0	50.0	50.0	100.0	0.0	
100	4494607.3	4.978	78.8	77.8	60.0	100.0	64.7	70.0	45.0	77.8	100.0	100.0	60.0	55.2	100.0	100.0	100.0	71.4	56.2	91.7	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	66.7	
100	4497349.3	4.178	74.3	44.4	20.0	100.0	76.5	65.0	60.0	77.8	100.0	100.0	60.0	41.4	100.0	100.0	100.0	71.4	50.0	83.3	85.7	85.7	57.1	0.0	71.4	72.7	100.0	100.0	100.0	100.0	58.3	
100	4501098.3	0.945	45.7	33.3	40.0	100.0	35.3	35.0	30.0	44.4	0.0	40.0	35.0	17.2	0.0	33.3	50.0	35.7	31.2	66.7	57.1	71.4	14.3	0.0	28.6	54.5	100.0	100.0	100.0	100.0	25.0	
100	4508401.3	4.597	66.3	66.7	60.0	100.0	41.2	55.0	40.0	55.6	100.0	100.0	45.0	31.0	0.0	100.0	100.0	50.0	56.2	91.7	100.0	85.7	28.6	0.0	28.6	63.6	100.0	100.0	100.0	100.0	58.3	
100	4508402.3	1.618	78.0	66.7	70.0	100.0	64.7	65.0	45.0	77.8	100.0	100.0	60.0	48.3	100.0	100.0	100.0	71.4	62.5	91.7	100.0	85.7	57.1	0.0	85.7	81.8	100.0	100.0	100.0	100.0	50.0	
100	4508403.3	4.294	80.0	66.7	60.0	100.0	70.6	65.0	55.0	77.8	100.0	100.0	65.0	55.2	100.0	100.0	100.0	64.3	68.8	91.7	100.0	85.7	71.4	0.0	85.7	81.8	100.0	100.0	100.0	100.0	75.0	
100	4508404.3	5.035	78.2	66.7	50.0	100.0	76.5	65.0	60.0	77.8	100.0	100.0	65.0	48.3	100.0	100.0	100.0	71.4	62.5	83.3	100.0	85.7	57.1	0.0	71.4	81.8	100.0	100.0	100.0	100.0	66.7	
